Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Integraal;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560604;True;560604;2010-10-22 08:48:00;528;10;4;8;0.11666666666666667;12168.0;12;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560604;False;560604;2010-10-22 08:48:06;528;10;4;8;0.1;12168.1;13;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560604;EMPTY;560604;2010-10-22 08:48:15;528;10;4;8;0.15;12168.25;14;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560604;EMPTY;560604;2010-10-22 08:48:18;528;10;4;8;0.05;12168.3;15;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560604;True;560604;2010-10-22 08:48:31;528;10;4;8;0.21666666666666667;12168.516666666666;16;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560604;EMPTY;560604;2010-10-22 08:50:56;530;10;4;8;2.4166666666666665;12170.933333333332;17;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560604;True;560604;2010-10-22 08:51:15;531;10;4;8;0.0;12171.25;18;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560604;EMPTY;560604;2010-10-22 08:51:15;531;10;4;8;0.31666666666666665;12171.25;19;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560604;EMPTY;560604;2010-10-22 08:51:29;531;10;4;8;0.23333333333333334;12171.483333333334;20;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560604;False;560604;2010-10-22 08:52:31;532;10;4;8;1.0333333333333334;12172.516666666666;21;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560604;EMPTY;560604;2010-10-22 08:52:37;532;10;4;8;0.1;12172.616666666667;22;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560604;EMPTY;560604;2010-10-22 08:52:39;532;10;4;8;0.03333333333333333;12172.65;23;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560604;False;560604;2010-10-22 08:52:46;532;10;4;8;0.11666666666666667;12172.766666666666;24;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560604;EMPTY;560604;2010-10-22 08:52:50;532;10;4;8;0.0;12172.833333333334;25;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560604;EMPTY;560604;2010-10-22 08:52:50;532;10;4;8;0.06666666666666667;12172.833333333334;26;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560604;False;560604;2010-10-22 08:52:53;532;10;4;8;0.05;12172.883333333333;27;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560604;False;560604;2010-10-22 08:53:01;533;10;4;8;0.13333333333333333;12173.016666666666;28;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560604;False;560604;2010-10-22 08:53:04;533;10;4;8;0.05;12173.066666666668;29;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560604;False;560604;2010-10-22 08:53:08;533;10;4;8;0.0;12173.133333333333;30;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560604;EMPTY;560604;2010-10-22 08:53:08;533;10;4;8;0.06666666666666667;12173.133333333333;31;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560604;EMPTY;560604;2010-10-22 08:53:18;533;10;4;8;0.16666666666666666;12173.3;32;16
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560429;EMPTY;1254625;2010-10-22 08:57:15;537;10;4;8;657.25;2097.25;3;16
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560429;False;1254625;2010-10-22 08:57:17;537;10;4;8;0.03333333333333333;2097.2833333333333;4;16
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1;560429;EMPTY;1254625;2010-10-22 09:00:48;540;10;4;9;3.5166666666666666;2100.8;5;16
560600;0.0;3436986;deviant;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015;560600;EMPTY;1254625;2010-10-22 09:24:23;564;10;4;9;684.3833333333333;2124.383333333333;3;16
560600;0.0;3436986;deviant;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020;560600;False;1254625;2010-10-22 09:24:26;564;10;4;9;0.05;2124.4333333333334;4;16
560600;0.0;3436986;deviant;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1;560600;EMPTY;1254625;2010-10-22 09:25:22;565;10;4;9;0.9333333333333333;2125.366666666667;5;16
560604;0.0;3439303;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560613;2010-10-24 22:00:00;1320;10;6;22;5760.0;5760.0;2;16
560604;102.846;3441204;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560613;2010-10-24 22:00:00;1320;10;6;22;4320.0;4320.0;2;16
560596;16.86;3442235;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560613;2010-10-24 22:00:00;1320;10;6;22;4320.0;4320.0;2;16
560604;0.0;3439303;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560613;2010-10-25 06:30:50;390;10;0;6;510.8333333333333;6270.833333333333;3;16
560604;0.0;3439303;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;False;560613;2010-10-25 06:31:25;391;10;0;6;0.5833333333333334;6271.416666666667;4;16
560604;0.0;3439303;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560613;2010-10-25 06:34:18;394;10;0;6;2.8833333333333333;6274.3;5;16
560604;102.846;3441204;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;560613;2010-10-25 08:25:22;505;10;0;8;625.3666666666667;4945.366666666667;3;16
560604;102.846;3441204;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;False;560613;2010-10-25 08:25:35;505;10;0;8;0.21666666666666667;4945.583333333333;4;16
560604;102.846;3441204;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;560613;2010-10-25 08:27:20;507;10;0;8;1.75;4947.333333333333;5;16
560596;16.86;3442235;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560596;EMPTY;560613;2010-10-25 10:04:07;604;10;0;10;724.1166666666667;5044.116666666667;3;16
560596;16.86;3442235;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560613;False;560613;2010-10-25 10:04:12;604;10;0;10;0.08333333333333333;5044.2;4;16
560596;16.86;3442235;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1;560613;EMPTY;560613;2010-10-25 10:06:46;606;10;0;10;2.566666666666667;5046.766666666666;5;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560600;EMPTY;560600;2010-10-25 22:00:00;1320;10;0;22;0.0;27360.0;4;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;08_AWB45_020_2;560600;EMPTY;560600;2010-10-25 22:00:00;1320;10;0;22;0.0;27360.0;5;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2;560600;EMPTY;560600;2010-10-25 22:00:00;1320;10;0;22;0.0;27360.0;6;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560600;EMPTY;560600;2010-10-25 22:00:00;1320;10;0;22;18132.95;27360.0;7;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560604;EMPTY;1254625;2010-10-25 22:00:00;1320;10;0;22;0.0;17280.0;33;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560604;EMPTY;1254625;2010-10-25 22:00:00;1320;10;0;22;5106.7;17280.0;34;16
560600;0.0;3445023;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560600;EMPTY;560600;2010-10-25 22:00:00;1320;10;0;22;5760.0;5760.0;2;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560604;42;1254625;2010-10-26 09:02:01;542;10;1;9;662.0166666666667;17942.016666666666;35;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560604;EMPTY;1254625;2010-10-26 09:02:36;542;10;1;9;0.5833333333333334;17942.6;36;16
560604;51.423;3415943;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560604;EMPTY;1254625;2010-10-26 09:04:18;544;10;1;9;1.7;17944.3;37;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560600;False;560600;2010-10-26 14:05:49;845;10;1;14;965.8166666666667;28325.816666666666;8;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560600;True;560600;2010-10-26 14:06:11;846;10;1;14;0.36666666666666664;28326.183333333334;9;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560600;EMPTY;560600;2010-10-26 14:07:52;847;10;1;14;1.6833333333333333;28327.866666666665;10;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560600;EMPTY;560600;2010-10-26 14:08:09;848;10;1;14;0.2833333333333333;28328.15;11;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560600;EMPTY;560600;2010-10-26 14:08:18;848;10;1;14;0.15;28328.3;12;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560600;False;560600;2010-10-26 14:08:28;848;10;1;14;0.16666666666666666;28328.466666666667;13;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;560600;True;560600;2010-10-26 14:08:35;848;10;1;14;0.11666666666666667;28328.583333333332;14;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;05_EIND_010;560600;False;560600;2010-10-26 14:08:44;848;10;1;14;0.15;28328.733333333334;15;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;06_VD_010;560600;False;560600;2010-10-26 14:08:49;848;10;1;14;0.08333333333333333;28328.816666666666;16;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120;560600;EMPTY;560600;2010-10-26 14:08:58;848;10;1;14;0.15;28328.966666666667;17;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180;560600;True;560600;2010-10-26 14:09:06;849;10;1;14;0.13333333333333333;28329.1;18;16
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_1;560600;EMPTY;560600;2010-10-26 14:09:11;849;10;1;14;0.08333333333333333;28329.183333333334;19;16
560429;432.24825999999996;3448516;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560429;EMPTY;1254625;2010-10-26 22:00:00;1320;10;1;22;0.0;0.0;1;17
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200;560600;False;560600;2010-10-27 09:25:33;565;10;2;9;1156.3666666666666;29485.55;20;17
560600;7902.3496;3406163;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;08_AWB45_010;560600;other;560600;2010-10-27 09:25:42;565;10;2;9;0.15;29485.7;21;17
560429;432.24825999999996;3448516;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;1254625;EMPTY;1254625;2010-10-27 12:35:42;755;10;2;12;875.7;875.7;2;17
560429;432.24825999999996;3448516;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560429;EMPTY;1254625;2010-10-27 12:48:39;768;10;2;12;12.95;888.65;3;17
560429;432.24825999999996;3448516;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560429;False;1254625;2010-10-27 12:48:42;768;10;2;12;0.05;888.7;4;17
560429;432.24825999999996;3448516;regular;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560429;EMPTY;1254625;2010-10-27 12:50:50;770;10;2;12;2.1333333333333333;890.8333333333334;5;17
560600;478.92517000000004;3450321;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560600;EMPTY;1254625;2010-10-27 22:00:00;1320;10;2;22;0.0;0.0;1;20
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;1254625;EMPTY;1254625;2010-10-27 22:00:00;1320;10;2;22;0.0;0.0;1;20
560596;16.86;3455394;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560596;EMPTY;1254625;2010-10-27 22:00:00;1320;10;2;22;0.0;0.0;1;20
560600;478.92517000000004;3450321;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560600;EMPTY;1254625;2010-10-28 11:51:07;711;10;3;11;831.1166666666667;831.1166666666667;2;20
560600;478.92517000000004;3450321;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560600;EMPTY;1254625;2010-10-28 11:53:52;713;10;3;11;2.75;833.8666666666667;3;20
560600;478.92517000000004;3450321;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560600;False;1254625;2010-10-28 11:53:55;713;10;3;11;0.05;833.9166666666666;4;20
560600;478.92517000000004;3450321;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560600;EMPTY;1254625;2010-10-28 11:55:14;715;10;3;11;1.3166666666666667;835.2333333333333;5;20
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560600;EMPTY;1254625;2010-10-28 22:00:00;1320;10;3;22;1440.0;1440.0;2;22
560604;148.80637;3453486;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;1254625;EMPTY;1254625;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;1;22
560600;118.9473;3453943;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560604;EMPTY;560602;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;1;22
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560600;EMPTY;1254625;2010-10-29 06:27:51;387;10;4;6;507.85;1947.85;3;22
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560600;False;1254625;2010-10-29 06:27:55;387;10;4;6;0.06666666666666667;1947.9166666666667;4;22
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1;560600;EMPTY;1254625;2010-10-29 06:29:25;389;10;4;6;1.5;1949.4166666666667;5;22
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_020_2;560429;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;15900.0;6;27
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560429;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;15900.0;7;27
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560429;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;15900.0;8;27
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2;560429;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;15900.0;9;27
560429;5811.878000000001;3436563;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2;560429;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;13799.2;15900.0;10;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560600;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;0.0;5820.0;6;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560600;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;3870.5833333333335;5820.0;7;27
560604;148.80637;3453486;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;1254625;2010-10-31 23:00:00;1380;10;6;23;4380.0;4380.0;2;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;1254625;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;1254625;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;2;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3;560600;EMPTY;1254625;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;3;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;1254625;EMPTY;1254625;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;4;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2;1254625;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;5;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;560600;EMPTY;1254625;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;6;27
560596;16.86;3455394;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560596;EMPTY;1254625;2010-10-31 23:00:00;1380;10;6;23;5820.0;5820.0;2;27
560604;102.846;3458663;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560604;EMPTY;560613;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;27
560600;1302.6458;3462724;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560600;EMPTY;560600;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;27
560596;16.86;3464870;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560613;EMPTY;560613;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;27
560596;16.86;3465697;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560596;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;27
560596;16.86;3465697;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_2;560596;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;2;27
560596;16.86;3465697;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560596;EMPTY;560429;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;3;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560600;False;560600;2010-11-01 08:44:41;524;11;0;8;584.6833333333333;6404.683333333333;8;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560600;True;560600;2010-11-01 08:48:00;528;11;0;8;3.316666666666667;6408.0;9;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560600;EMPTY;560600;2010-11-01 08:48:38;528;11;0;8;0.6333333333333333;6408.633333333333;10;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560600;EMPTY;560600;2010-11-01 08:49:24;529;11;0;8;0.7666666666666667;6409.4;11;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560600;EMPTY;560600;2010-11-01 08:49:36;529;11;0;8;0.2;6409.6;12;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560600;False;560600;2010-11-01 08:49:48;529;11;0;8;0.2;6409.8;13;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;560600;True;560600;2010-11-01 08:49:59;529;11;0;8;0.18333333333333332;6409.983333333334;14;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010;560600;False;560600;2010-11-01 08:50:05;530;11;0;8;0.1;6410.083333333333;15;27
560600;118.9473;3450810;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010;560600;False;560600;2010-11-01 08:50:11;530;11;0;8;0.1;6410.183333333333;16;27
560604;148.80637;3453486;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560604;EMPTY;1254625;2010-11-01 08:53:53;533;11;0;8;593.8833333333333;4973.883333333333;3;27
560604;148.80637;3453486;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560604;False;1254625;2010-11-01 08:53:58;533;11;0;8;0.08333333333333333;4973.966666666666;4;27
560604;148.80637;3453486;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560604;EMPTY;1254625;2010-11-01 09:06:01;546;11;0;9;12.05;4986.016666666666;5;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;1254625;EMPTY;1254625;2010-11-01 09:37:09;577;11;0;9;637.15;637.15;7;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560600;EMPTY;1254625;2010-11-01 10:01:16;601;11;0;10;24.116666666666667;661.2666666666667;8;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;1254625;False;1254625;2010-11-01 10:01:20;601;11;0;10;0.06666666666666667;661.3333333333334;9;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1;1254625;EMPTY;1254625;2010-11-01 10:01:25;601;11;0;10;0.08333333333333333;661.4166666666666;10;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;1254625;False;560600;2010-11-01 10:21:44;621;11;0;10;20.316666666666666;681.7333333333333;11;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;1254625;True;560600;2010-11-01 10:21:48;621;11;0;10;0.06666666666666667;681.8;12;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;1254625;EMPTY;560600;2010-11-01 10:22:26;622;11;0;10;0.6333333333333333;682.4333333333333;13;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;1254625;EMPTY;560600;2010-11-01 10:22:39;622;11;0;10;0.21666666666666667;682.65;14;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;1254625;EMPTY;560600;2010-11-01 10:22:42;622;11;0;10;0.05;682.7;15;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;1254625;False;560600;2010-11-01 10:22:50;622;11;0;10;0.13333333333333333;682.8333333333334;16;27
560600;118.9473;3454963;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;1254625;True;560600;2010-11-01 10:22:58;622;11;0;10;0.13333333333333333;682.9666666666667;17;27
