Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;560458;True;560458;2010-10-28 09:29:51;569;10;3;9;0.05;29489.85;14;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560458;False;560458;2010-10-28 09:29:54;569;10;3;9;0.05;29489.9;15;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560458;EMPTY;560458;2010-10-28 09:29:56;569;10;3;9;0.03333333333333333;29489.933333333334;16;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560458;EMPTY;560458;2010-10-28 09:30:03;570;10;3;9;0.11666666666666667;29490.05;17;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120;560458;EMPTY;560458;2010-10-28 09:30:11;570;10;3;9;0.13333333333333333;29490.183333333334;18;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180;560458;True;560458;2010-10-28 09:30:15;570;10;3;9;0.06666666666666667;29490.25;19;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_1;560458;EMPTY;560458;2010-10-28 09:30:20;570;10;3;9;0.08333333333333333;29490.333333333332;20;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560458;False;560458;2010-10-28 09:31:02;571;10;3;9;691.0333333333333;25171.033333333333;9;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560458;True;560458;2010-10-28 09:31:07;571;10;3;9;0.08333333333333333;25171.116666666665;10;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560458;EMPTY;560458;2010-10-28 09:31:40;571;10;3;9;0.55;25171.666666666668;11;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010;560458;False;560458;2010-10-28 09:31:47;571;10;3;9;0.11666666666666667;25171.783333333333;12;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010;560458;False;560458;2010-10-28 09:31:56;571;10;3;9;0.15;25171.933333333334;13;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050;560458;True;560458;2010-10-28 09:32:01;572;10;3;9;0.08333333333333333;25172.016666666666;14;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130;560458;False;560458;2010-10-28 09:32:03;572;10;3;9;0.03333333333333333;25172.05;15;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110;560458;EMPTY;560458;2010-10-28 09:32:05;572;10;3;9;0.03333333333333333;25172.083333333332;16;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120;560458;EMPTY;560458;2010-10-28 09:32:07;572;10;3;9;0.03333333333333333;25172.116666666665;17;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560458;EMPTY;560458;2010-10-28 09:32:10;572;10;3;9;0.05;25172.166666666668;18;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180;560458;True;560458;2010-10-28 09:32:21;572;10;3;9;0.18333333333333332;25172.35;19;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_1;560458;EMPTY;560458;2010-10-28 09:32:23;572;10;3;9;0.03333333333333333;25172.383333333335;20;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560458;False;560458;2010-10-28 09:37:00;577;10;3;9;697.0;15097.0;9;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560458;True;560458;2010-10-28 09:37:05;577;10;3;9;0.08333333333333333;15097.083333333334;10;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560458;EMPTY;560458;2010-10-28 09:37:07;577;10;3;9;0.03333333333333333;15097.116666666667;11;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;06_VD_010;560458;False;560458;2010-10-28 09:37:23;577;10;3;9;0.26666666666666666;15097.383333333333;12;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010;560458;False;560458;2010-10-28 09:37:27;577;10;3;9;0.06666666666666667;15097.45;13;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560458;True;560458;2010-10-28 09:37:31;577;10;3;9;0.06666666666666667;15097.516666666666;14;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560458;False;560458;2010-10-28 09:37:34;577;10;3;9;0.05;15097.566666666668;15;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110;560458;EMPTY;560458;2010-10-28 09:37:36;577;10;3;9;0.03333333333333333;15097.6;16;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_120;560458;EMPTY;560458;2010-10-28 09:37:39;577;10;3;9;0.05;15097.65;17;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560458;EMPTY;560458;2010-10-28 09:37:43;577;10;3;9;0.06666666666666667;15097.716666666667;18;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560458;True;560458;2010-10-28 09:37:54;577;10;3;9;0.18333333333333332;15097.9;19;12
560458;0.0;3477254;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_1;560458;EMPTY;560458;2010-10-28 09:37:56;577;10;3;9;0.03333333333333333;15097.933333333332;20;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560458;EMPTY;560530;2010-10-28 09:42:42;582;10;3;9;702.7;3582.7;3;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560458;False;560530;2010-10-28 09:42:46;582;10;3;9;0.06666666666666667;3582.766666666667;4;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1;560458;EMPTY;560530;2010-10-28 09:45:06;585;10;3;9;2.3333333333333335;3585.1;5;12
560458;0.0;3481077;deviant;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;01_HOOFD_100;560458;EMPTY;560458;2010-10-28 22:00:00;1320;10;3;22;10080.0;12960.0;3;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560458;False;560458;2010-10-29 10:05:28;605;10;4;10;1460.3666666666666;5045.466666666666;6;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560458;True;560458;2010-10-29 10:05:33;605;10;4;10;0.08333333333333333;5045.55;7;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560458;EMPTY;560458;2010-10-29 10:32:06;632;10;4;10;26.55;5072.1;8;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560458;False;560458;2010-10-29 10:32:14;632;10;4;10;0.13333333333333333;5072.233333333334;9;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560458;True;560458;2010-10-29 10:32:21;632;10;4;10;0.11666666666666667;5072.35;10;12
560458;71.02275;3493548;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560458;EMPTY;560458;2010-10-31 23:00:00;1380;10;6;23;3627.65;8700.0;11;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200;560458;True;560519;2010-11-01 09:45:56;585;11;0;9;0.0;30945.933333333334;21;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_205;560458;EMPTY;560519;2010-11-01 09:45:56;585;11;0;9;5773.55;30945.933333333334;22;12
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270;560458;False;560519;2010-11-01 09:46:15;586;11;0;9;0.31666666666666665;30946.25;23;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200;560458;True;560519;2010-11-01 10:14:21;614;11;0;10;0.0;35294.35;21;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_205;560458;EMPTY;560519;2010-11-01 10:14:21;614;11;0;10;5804.016666666666;35294.35;22;12
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270;560458;False;560519;2010-11-01 10:14:29;614;11;0;10;0.13333333333333333;35294.48333333333;23;12
560458;126.45;3503672;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560458;EMPTY;560458;2010-11-01 23:00:00;1380;11;0;23;0.0;0.0;1;14
560458;0.0;3520253;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560458;EMPTY;560458;2010-11-01 23:00:00;1380;11;0;23;0.0;0.0;1;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250;560458;EMPTY;560530;2010-11-02 11:17:21;677;11;1;11;1502.8666666666666;36797.35;24;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260;560458;EMPTY;560530;2010-11-02 11:17:48;677;11;1;11;0.45;36797.8;25;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200;560458;True;560530;2010-11-02 12:59:39;779;11;1;12;0.0;25379.65;21;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_205;560458;EMPTY;560530;2010-11-02 12:59:39;779;11;1;12;7415.066666666667;25379.65;22;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270;560458;False;560530;2010-11-02 13:00:00;780;11;1;13;0.35;25380.0;23;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250;560458;EMPTY;560530;2010-11-02 13:08:16;788;11;1;13;8.266666666666667;25388.266666666666;24;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260;560458;EMPTY;560530;2010-11-02 13:08:18;788;11;1;13;0.03333333333333333;25388.3;25;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010;560458;False;560530;2010-11-02 13:08:25;788;11;1;13;0.11666666666666667;25388.416666666668;26;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370;560458;EMPTY;560530;2010-11-02 13:08:27;788;11;1;13;0.03333333333333333;25388.45;27;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375;560458;EMPTY;560530;2010-11-02 13:08:28;788;11;1;13;0.016666666666666666;25388.466666666667;28;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380;560458;False;560530;2010-11-02 13:08:32;788;11;1;13;0.06666666666666667;25388.533333333333;29;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430;560458;False;560530;2010-11-02 13:08:38;788;11;1;13;0.1;25388.633333333335;30;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470;560458;False;560530;2010-11-02 13:08:41;788;11;1;13;0.05;25388.683333333334;31;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480;560458;False;560530;2010-11-02 13:08:44;788;11;1;13;0.0;25388.733333333334;32;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1;560458;EMPTY;560530;2010-11-02 13:08:44;788;11;1;13;0.05;25388.733333333334;33;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;560458;EMPTY;560530;2010-11-02 13:08:52;788;11;1;13;0.13333333333333333;25388.866666666665;34;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010;560458;False;560530;2010-11-02 14:05:54;845;11;1;14;168.1;36965.9;26;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370;560458;EMPTY;560530;2010-11-02 14:05:56;845;11;1;14;0.0;36965.933333333334;27;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375;560458;EMPTY;560530;2010-11-02 14:05:56;845;11;1;14;0.03333333333333333;36965.933333333334;28;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380;560458;False;560530;2010-11-02 14:06:17;846;11;1;14;0.35;36966.28333333333;29;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430;560458;False;560530;2010-11-02 14:06:33;846;11;1;14;0.26666666666666666;36966.55;30;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470;560458;False;560530;2010-11-02 14:06:40;846;11;1;14;0.11666666666666667;36966.666666666664;31;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480;560458;False;560530;2010-11-02 14:06:44;846;11;1;14;0.0;36966.73333333333;32;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1;560458;EMPTY;560530;2010-11-02 14:06:44;846;11;1;14;0.06666666666666667;36966.73333333333;33;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;560458;EMPTY;560530;2010-11-02 14:06:50;846;11;1;14;0.1;36966.833333333336;34;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250;560458;EMPTY;560530;2010-11-02 14:29:46;869;11;1;14;1723.5166666666667;32669.766666666666;24;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260;560458;EMPTY;560530;2010-11-02 14:29:48;869;11;1;14;0.03333333333333333;32669.8;25;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010;560458;False;560530;2010-11-02 14:29:52;869;11;1;14;0.06666666666666667;32669.866666666665;26;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370;560458;EMPTY;560530;2010-11-02 14:29:54;869;11;1;14;0.0;32669.9;27;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375;560458;EMPTY;560530;2010-11-02 14:29:54;869;11;1;14;0.03333333333333333;32669.9;28;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380;560458;False;560530;2010-11-02 14:29:57;869;11;1;14;0.05;32669.95;29;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430;560458;False;560530;2010-11-02 14:30:00;870;11;1;14;0.05;32670.0;30;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470;560458;False;560530;2010-11-02 14:30:03;870;11;1;14;0.05;32670.05;31;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480;560458;False;560530;2010-11-02 14:30:06;870;11;1;14;0.0;32670.1;32;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1;560458;EMPTY;560530;2010-11-02 14:30:06;870;11;1;14;0.05;32670.1;33;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;560458;EMPTY;560530;2010-11-02 14:30:16;870;11;1;14;0.16666666666666666;32670.266666666666;34;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;560458;EMPTY;560532;2010-11-02 23:00:00;1380;11;1;23;0.0;33180.0;35;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3;560458;EMPTY;560532;2010-11-02 23:00:00;1380;11;1;23;509.73333333333335;33180.0;36;14
560458;126.45;3503672;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560458;EMPTY;560458;2010-11-02 23:00:00;1380;11;1;23;0.0;1440.0;2;14
560458;126.45;3503672;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_195_2;560458;EMPTY;560458;2010-11-02 23:00:00;1380;11;1;23;0.0;1440.0;3;14
560458;126.45;3503672;regular;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560458;EMPTY;560458;2010-11-02 23:00:00;1380;11;1;23;1440.0;1440.0;4;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500;560458;42;560532;2010-11-03 11:21:31;681;11;2;11;741.5166666666667;33921.51666666667;37;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1;560458;EMPTY;560532;2010-11-03 11:22:02;682;11;2;11;0.5166666666666667;33922.03333333333;38;14
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520;560458;EMPTY;560532;2010-11-03 11:22:19;682;11;2;11;0.2833333333333333;33922.316666666666;39;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;560458;EMPTY;560530;2010-11-03 23:00:00;1380;11;2;23;0.0;38940.0;35;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3;560458;EMPTY;560530;2010-11-03 23:00:00;1380;11;2;23;1973.1666666666667;38940.0;36;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;560458;EMPTY;560530;2010-11-03 23:00:00;1380;11;2;23;0.0;27420.0;35;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3;560458;EMPTY;560530;2010-11-03 23:00:00;1380;11;2;23;2031.1333333333334;27420.0;36;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500;560458;42;560530;2010-11-04 09:22:09;562;11;3;9;622.15;39562.15;37;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1;560458;EMPTY;560530;2010-11-04 09:22:12;562;11;3;9;0.05;39562.2;38;14
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520;560458;EMPTY;560530;2010-11-04 09:22:21;562;11;3;9;0.15;39562.35;39;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500;560458;42;560530;2010-11-04 09:24:04;564;11;3;9;624.0666666666667;28044.066666666666;37;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1;560458;EMPTY;560530;2010-11-04 09:24:06;564;11;3;9;0.03333333333333333;28044.1;38;14
560458;84.3;3477241;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520;560458;EMPTY;560530;2010-11-04 09:24:14;564;11;3;9;0.13333333333333333;28044.233333333334;39;14
560458;0.0;3520253;deviant;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_100;560458;EMPTY;560458;2010-11-04 23:00:00;1380;11;3;23;4320.0;4320.0;2;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;560458;EMPTY;560530;2010-11-08 23:00:00;1380;11;0;23;16692.166666666668;37500.0;15;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560458;EMPTY;560530;2010-11-09 13:05:52;785;11;1;13;845.8666666666667;38345.86666666667;16;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560458;EMPTY;560530;2010-11-09 13:05:57;785;11;1;13;0.08333333333333333;38345.95;17;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560458;True;560530;2010-11-09 13:06:07;786;11;1;13;0.16666666666666666;38346.11666666667;18;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560458;False;560530;2010-11-09 13:06:17;786;11;1;13;0.16666666666666666;38346.28333333333;19;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560458;EMPTY;560530;2010-11-09 13:06:25;786;11;1;13;0.13333333333333333;38346.416666666664;20;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560458;True;560530;2010-11-09 13:07:03;787;11;1;13;0.6333333333333333;38347.05;21;14
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560458;EMPTY;560530;2010-11-09 13:07:04;787;11;1;13;0.016666666666666666;38347.066666666666;22;14
560458;84.3;3519994;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560530;EMPTY;560530;2010-11-09 23:00:00;1380;11;1;23;0.0;0.0;1;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560458;EMPTY;560530;2010-11-10 23:00:00;1380;11;2;23;0.0;40380.0;23;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530;560458;EMPTY;560530;2010-11-10 23:00:00;1380;11;2;23;0.0;40380.0;24;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2;560458;EMPTY;560530;2010-11-10 23:00:00;1380;11;2;23;2032.9333333333334;40380.0;25;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560458;EMPTY;560530;2010-11-11 11:30:15;690;11;3;11;750.25;41130.25;26;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560458;EMPTY;560530;2010-11-11 11:30:23;690;11;3;11;0.13333333333333333;41130.38333333333;27;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560458;False;560530;2010-11-11 11:30:34;690;11;3;11;0.18333333333333332;41130.566666666666;28;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560458;False;560530;2010-11-11 11:30:44;690;11;3;11;0.16666666666666666;41130.73333333333;29;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560458;EMPTY;560530;2010-11-11 11:30:51;690;11;3;11;0.0;41130.85;30;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560458;EMPTY;560530;2010-11-11 11:30:51;690;11;3;11;0.11666666666666667;41130.85;31;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560458;False;560530;2010-11-11 11:30:55;690;11;3;11;0.06666666666666667;41130.916666666664;32;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560458;False;560530;2010-11-11 11:31:03;691;11;3;11;0.13333333333333333;41131.05;33;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560458;False;560530;2010-11-11 11:31:07;691;11;3;11;0.06666666666666667;41131.11666666667;34;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560458;False;560530;2010-11-11 11:31:15;691;11;3;11;0.0;41131.25;35;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560458;EMPTY;560530;2010-11-11 11:31:15;691;11;3;11;0.13333333333333333;41131.25;36;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560458;EMPTY;560530;2010-11-11 11:31:21;691;11;3;11;0.1;41131.35;37;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560458;42;560530;2010-11-11 11:31:34;691;11;3;11;0.21666666666666667;41131.566666666666;38;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560458;EMPTY;560530;2010-11-11 11:31:36;691;11;3;11;0.03333333333333333;41131.6;39;15
560458;42.15;3477221;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520;560458;EMPTY;560530;2010-11-11 11:31:43;691;11;3;11;0.11666666666666667;41131.71666666667;40;15
560458;84.3;3461877;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530;560458;EMPTY;560530;2010-11-11 23:00:00;1380;11;3;23;10897.65;50460.0;40;15
560458;84.3;3467931;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530;560458;EMPTY;560532;2010-11-11 23:00:00;1380;11;3;23;12217.683333333332;46140.0;40;15
