Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;560696;False;560749;2010-10-27 13:26:20;806;10;2;13;0.7666666666666667;9566.333333333334;6;17
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;560696;False;560749;2010-10-27 13:26:29;806;10;2;13;0.15;9566.483333333334;7;17
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_010;560696;False;560749;2010-10-27 13:26:36;806;10;2;13;0.11666666666666667;9566.6;8;17
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_020;560696;Regulier;560749;2010-10-27 13:26:42;806;10;2;13;0.1;9566.7;9;17
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_030;560696;False;560749;2010-10-27 13:26:49;806;10;2;13;0.11666666666666667;9566.816666666668;10;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560719;EMPTY;560749;2010-10-27 14:05:45;845;10;2;14;965.75;19685.75;5;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560719;False;560749;2010-10-27 14:05:53;845;10;2;14;0.13333333333333333;19685.883333333335;6;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1;560719;EMPTY;560749;2010-10-27 14:05:56;845;10;2;14;0.05;19685.933333333334;7;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560719;False;560749;2010-10-27 14:06:18;846;10;2;14;0.36666666666666664;19686.3;8;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560719;False;560749;2010-10-27 14:06:25;846;10;2;14;0.11666666666666667;19686.416666666668;9;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_010;560719;False;560749;2010-10-27 14:06:40;846;10;2;14;0.25;19686.666666666668;10;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_020;560719;Regulier;560749;2010-10-27 14:06:45;846;10;2;14;0.08333333333333333;19686.75;11;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_030;560719;False;560749;2010-10-27 14:06:49;846;10;2;14;0.06666666666666667;19686.816666666666;12;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560719;EMPTY;560749;2010-10-27 14:06:59;846;10;2;14;0.16666666666666666;19686.983333333334;13;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;06_VD_010;560719;False;560749;2010-10-27 14:07:15;847;10;2;14;0.26666666666666666;19687.25;14;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560719;EMPTY;560749;2010-10-27 14:08:06;848;10;2;14;0.85;19688.1;15;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110;560719;EMPTY;560749;2010-10-27 14:08:27;848;10;2;14;0.35;19688.45;16;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560719;False;560749;2010-10-27 14:12:44;852;10;2;14;4.283333333333333;19692.733333333334;17;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560719;True;560749;2010-10-27 14:13:05;853;10;2;14;0.35;19693.083333333332;18;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010;560719;False;560749;2010-10-27 14:13:20;853;10;2;14;0.25;19693.333333333332;19;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_120;560719;EMPTY;560749;2010-10-27 14:13:43;853;10;2;14;0.38333333333333336;19693.716666666667;20;17
560719;0.0;3025465;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560719;False;560749;2010-10-27 14:13:52;853;10;2;14;0.15;19693.866666666665;21;17
560696;269.3385;3047823;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;01_HOOFD_065_2;560696;EMPTY;560454;2010-10-27 22:00:00;1320;10;2;22;10080.0;11520.0;3;18
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560696;EMPTY;560673;2010-10-27 22:00:00;1320;10;2;22;0.0;0.0;1;18
560696;0.0;3068783;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;1;21
560696;0.0;3068783;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_2;560696;EMPTY;560749;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;2;21
560696;0.0;3087456;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;1;21
560696;0.0;3088460;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-10-28 22:00:00;1320;10;3;22;0.0;0.0;1;21
560696;0.0;3068783;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2010-10-29 09:20:50;560;10;4;9;680.8333333333334;680.8333333333334;3;21
560696;0.0;3068783;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020;560696;False;560673;2010-10-29 09:20:55;560;10;4;9;0.08333333333333333;680.9166666666666;4;21
560696;0.0;3068783;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1;560696;EMPTY;560673;2010-10-29 09:24:01;564;10;4;9;3.1;684.0166666666667;5;21
2013365;3060.09;3036605;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560696;EMPTY;560454;2010-10-29 22:00:00;1320;10;4;22;13789.55;17280.0;7;21
560696;269.3385;3047823;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;01_HOOFD_100;560696;EMPTY;560454;2010-10-29 22:00:00;1320;10;4;22;2880.0;14400.0;4;21
560696;0.0;3061846;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560696;EMPTY;560673;2010-10-29 22:00:00;1320;10;4;22;3562.516666666667;8640.0;14;21
560696;50.58;3046524;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560696;EMPTY;2013365;2010-10-31 23:00:00;1380;10;6;23;10140.0;17340.0;4;22
560696;0.0;3061846;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_2;560696;EMPTY;560673;2010-10-31 23:00:00;1380;10;6;23;2940.0;11580.0;15;22
560696;0.0;3077701;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-10-31 23:00:00;1380;10;6;23;0.0;0.0;1;22
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;2013365;2010-11-01 23:00:00;1380;11;0;23;7260.0;7260.0;2;24
560696;0.0;3077701;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_2;560696;EMPTY;560673;2010-11-01 23:00:00;1380;11;0;23;0.0;1440.0;2;24
560696;0.0;3077701;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560673;2010-11-01 23:00:00;1380;11;0;23;1440.0;1440.0;3;24
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560741;EMPTY;560741;2010-11-01 23:00:00;1380;11;0;23;0.0;0.0;1;24
560696;0.0;3083718;regular;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560741;EMPTY;560741;2010-11-01 23:00:00;1380;11;0;23;0.0;0.0;1;24
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2010-11-02 09:13:51;553;11;1;9;613.85;7873.85;3;24
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560696;False;560673;2010-11-02 09:14:03;554;11;1;9;0.2;7874.05;4;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1;560922;EMPTY;560922;2010-11-02 09:14:31;554;11;1;9;11322.166666666666;42434.51666666667;18;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;560922;True;560922;2010-11-02 09:14:44;554;11;1;9;0.21666666666666667;42434.73333333333;19;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;560922;False;560922;2010-11-02 09:15:22;555;11;1;9;0.6333333333333333;42435.36666666667;20;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560922;EMPTY;560922;2010-11-02 09:15:25;555;11;1;9;0.05;42435.416666666664;21;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560922;EMPTY;560922;2010-11-02 09:15:26;555;11;1;9;0.016666666666666666;42435.433333333334;22;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560922;False;560922;2010-11-02 09:15:30;555;11;1;9;0.06666666666666667;42435.5;23;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_170;560922;False;560922;2010-11-02 09:15:34;555;11;1;9;0.06666666666666667;42435.566666666666;24;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560922;True;560922;2010-11-02 09:15:37;555;11;1;9;0.0;42435.61666666667;25;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560922;EMPTY;560922;2010-11-02 09:15:37;555;11;1;9;0.05;42435.61666666667;26;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560922;EMPTY;560922;2010-11-02 09:15:39;555;11;1;9;0.03333333333333333;42435.65;27;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560922;EMPTY;560922;2010-11-02 09:15:40;555;11;1;9;0.0;42435.666666666664;28;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_265;560922;EMPTY;560922;2010-11-02 09:15:40;555;11;1;9;0.016666666666666666;42435.666666666664;29;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560922;False;560922;2010-11-02 09:15:45;555;11;1;9;0.08333333333333333;42435.75;30;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560922;False;560922;2010-11-02 09:15:49;555;11;1;9;0.06666666666666667;42435.816666666666;31;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560922;EMPTY;560922;2010-11-02 09:15:50;555;11;1;9;0.016666666666666666;42435.833333333336;32;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560922;False;560922;2010-11-02 09:15:54;555;11;1;9;0.06666666666666667;42435.9;33;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560922;False;560922;2010-11-02 09:16:00;556;11;1;9;0.1;42436.0;34;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560922;False;560922;2010-11-02 09:16:03;556;11;1;9;0.05;42436.05;35;24
560922;0.0;3004646;deviant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560922;False;560922;2010-11-02 09:16:06;556;11;1;9;0.05;42436.1;36;23
560696;0.0;3077701;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015;560696;EMPTY;560673;2010-11-02 11:05:15;665;11;1;11;725.25;2165.25;4;23
560696;0.0;3077701;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020;560696;False;560673;2010-11-02 11:05:19;665;11;1;11;0.06666666666666667;2165.3166666666666;5;23
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1;560696;EMPTY;2013365;2010-11-02 12:37:08;757;11;1;12;203.08333333333334;8077.133333333333;5;23
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040;560696;False;2013365;2010-11-02 12:39:33;759;11;1;12;2.4166666666666665;8079.55;6;23
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060;560696;True;2013365;2010-11-02 12:39:42;759;11;1;12;0.15;8079.7;7;23
560696;0.0;3075748;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1;560696;EMPTY;2013365;2010-11-02 13:06:10;786;11;1;13;26.466666666666665;8106.166666666667;8;23
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560696;EMPTY;560922;2010-11-02 23:00:00;1380;11;1;23;12329.583333333334;18780.0;13;26
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560696;EMPTY;560741;2010-11-02 23:00:00;1380;11;1;23;1440.0;1440.0;2;26
560696;0.0;3085866;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560741;EMPTY;560741;2010-11-02 23:00:00;1380;11;1;23;0.0;0.0;1;26
560696;0.0;3086292;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560741;EMPTY;560741;2010-11-02 23:00:00;1380;11;1;23;0.0;0.0;1;26
3442724;0.0;3090877;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-11-02 23:00:00;1380;11;1;23;440640.0;440640.0;2;26
3442724;0.0;3091829;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560922;EMPTY;3148844;2010-11-02 23:00:00;1380;11;1;23;0.0;0.0;1;26
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560696;EMPTY;560741;2010-11-03 14:32:03;872;11;2;14;932.05;2372.05;3;26
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560696;False;560741;2010-11-03 14:32:10;872;11;2;14;0.11666666666666667;2372.1666666666665;4;26
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1;560696;EMPTY;560741;2010-11-03 14:37:21;877;11;2;14;5.183333333333334;2377.35;5;26
560696;2394.9629999999997;3080906;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560696;False;560741;2010-11-03 14:37:53;877;11;2;14;0.5333333333333333;2377.883333333333;6;26
560696;269.3385;3047823;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;01_HOOFD_190_2;560696;EMPTY;560454;2010-11-03 23:00:00;1380;11;2;23;7260.0;21660.0;5;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560696;EMPTY;560922;2010-11-03 23:00:00;1380;11;2;23;1440.0;20220.0;14;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;560696;EMPTY;560922;2010-11-03 23:00:00;1380;11;2;23;10653.183333333332;20220.0;11;27
560696;0.0;3083718;regular;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2;560696;EMPTY;560741;2010-11-03 23:00:00;1380;11;2;23;2880.0;2880.0;2;27
560696;0.0;3085866;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560696;EMPTY;560741;2010-11-03 23:00:00;1380;11;2;23;1440.0;1440.0;2;27
560696;0.0;3086292;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2;560696;EMPTY;560741;2010-11-03 23:00:00;1380;11;2;23;1440.0;1440.0;2;27
560696;0.0;3092082;regular;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_010;560673;EMPTY;560673;2010-11-03 23:00:00;1380;11;2;23;0.0;0.0;1;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100;560696;EMPTY;560922;2010-11-04 07:02:11;422;11;3;7;482.18333333333334;20702.183333333334;15;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110;560696;EMPTY;560922;2010-11-04 07:02:20;422;11;3;7;0.15;20702.333333333332;16;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_120;560696;EMPTY;560922;2010-11-04 07:02:24;422;11;3;7;0.06666666666666667;20702.4;17;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;06_VD_010;560696;False;560922;2010-11-04 07:02:34;422;11;3;7;0.16666666666666666;20702.566666666666;18;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010;560696;False;560922;2010-11-04 07:02:38;422;11;3;7;0.06666666666666667;20702.633333333335;19;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050;560696;True;560922;2010-11-04 07:02:42;422;11;3;7;0.06666666666666667;20702.7;20;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130;560696;False;560922;2010-11-04 07:02:47;422;11;3;7;0.08333333333333333;20702.783333333333;21;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180;560696;True;560922;2010-11-04 07:02:51;422;11;3;7;0.06666666666666667;20702.85;22;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_190_1;560696;EMPTY;560922;2010-11-04 07:03:16;423;11;3;7;0.4166666666666667;20703.266666666666;23;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_200;560696;True;560922;2010-11-04 07:07:17;427;11;3;7;0.0;20707.283333333333;24;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_205;560696;EMPTY;560922;2010-11-04 07:07:17;427;11;3;7;4.016666666666667;20707.283333333333;25;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_270;560696;False;560922;2010-11-04 07:07:21;427;11;3;7;0.06666666666666667;20707.35;26;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_250;560696;EMPTY;560922;2010-11-04 07:08:28;428;11;3;7;1.1166666666666667;20708.466666666667;27;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_260;560696;EMPTY;560922;2010-11-04 07:08:32;428;11;3;7;0.06666666666666667;20708.533333333333;28;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;09_AH_I_010;560696;False;560922;2010-11-04 07:08:35;428;11;3;7;0.05;20708.583333333332;29;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_375;560696;EMPTY;560922;2010-11-04 07:08:37;428;11;3;7;0.0;20708.616666666665;30;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_370;560696;EMPTY;560922;2010-11-04 07:08:37;428;11;3;7;0.03333333333333333;20708.616666666665;31;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_380;560696;False;560922;2010-11-04 07:08:40;428;11;3;7;0.05;20708.666666666668;32;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_430;560696;False;560922;2010-11-04 07:08:44;428;11;3;7;0.06666666666666667;20708.733333333334;33;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_470;560696;False;560922;2010-11-04 07:08:50;428;11;3;7;0.1;20708.833333333332;34;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_480;560696;False;560922;2010-11-04 07:08:53;428;11;3;7;0.0;20708.883333333335;35;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_1;560696;EMPTY;560922;2010-11-04 07:08:53;428;11;3;7;0.05;20708.883333333335;36;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_2;560696;EMPTY;560922;2010-11-04 07:09:18;429;11;3;7;0.4166666666666667;20709.3;37;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_500;560696;other;560922;2010-11-04 07:09:33;429;11;3;7;0.25;20709.55;38;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560696;EMPTY;560922;2010-11-04 07:09:36;429;11;3;7;0.05;20709.6;39;27
560696;0.0;3055383;regular;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_520;560696;EMPTY;560922;2010-11-04 07:09:43;429;11;3;7;0.11666666666666667;20709.716666666667;40;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560696;EMPTY;560922;2010-11-04 07:11:07;431;11;3;7;491.1166666666667;20711.116666666665;12;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560696;False;560922;2010-11-04 07:11:17;431;11;3;7;0.16666666666666666;20711.283333333333;13;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;560696;EMPTY;560922;2010-11-04 07:11:27;431;11;3;7;0.16666666666666666;20711.45;14;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560696;EMPTY;560922;2010-11-04 07:11:29;431;11;3;7;0.03333333333333333;20711.483333333334;15;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560696;False;560922;2010-11-04 07:11:34;431;11;3;7;0.08333333333333333;20711.566666666666;16;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050;560696;True;560922;2010-11-04 07:11:38;431;11;3;7;0.06666666666666667;20711.633333333335;17;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560696;False;560922;2010-11-04 07:11:43;431;11;3;7;0.08333333333333333;20711.716666666667;18;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560696;EMPTY;560922;2010-11-04 07:12:11;432;11;3;7;0.4666666666666667;20712.183333333334;19;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560696;True;560922;2010-11-04 07:12:15;432;11;3;7;0.06666666666666667;20712.25;20;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560696;EMPTY;560922;2010-11-04 07:12:19;432;11;3;7;0.06666666666666667;20712.316666666666;21;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560696;True;560922;2010-11-04 07:12:28;432;11;3;7;0.0;20712.466666666667;22;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560696;EMPTY;560922;2010-11-04 07:12:28;432;11;3;7;0.15;20712.466666666667;23;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560696;False;560922;2010-11-04 07:12:33;432;11;3;7;0.08333333333333333;20712.55;24;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560696;EMPTY;560922;2010-11-04 07:12:36;432;11;3;7;0.05;20712.6;25;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560696;EMPTY;560922;2010-11-04 07:12:41;432;11;3;7;0.08333333333333333;20712.683333333334;26;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560696;False;560922;2010-11-04 07:12:44;432;11;3;7;0.05;20712.733333333334;27;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560696;EMPTY;560922;2010-11-04 07:12:46;432;11;3;7;0.0;20712.766666666666;28;27
560696;0.0;3063618;regular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560696;EMPTY;560922;2010-11-04 07:12:46;432;11;3;7;0.03333333333333333;20712.766666666666;29;27
