Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
1550894;4900.359;4258780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;4051819;True;560752;2010-10-22 19:58:56;0.06666666666669999;10;4;19;21589059.0;129536.0
1550894;4900.359;4258780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;4051819;False;560752;2010-10-22 19:58:52;0.08333333333330001;10;4;19;21589063.0;129532.0
1550894;4900.359;4258780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;4051819;True;560752;2010-10-22 19:58:47;0.05;10;4;19;21589068.0;129527.0
1550894;4900.359;4258780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;1550894;EMPTY;560752;2010-10-22 19:58:44;2158.73333333;10;4;19;21589071.0;129524.0
1550894;4900.359;4258780;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;other;560752;2010-10-21 08:00:00;0.0;10;3;8;21718595.0;0.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540\\complete;560812;True;560752;2010-12-07 20:54:52;0.233333333333;12;1;20;0.0;3848092.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_520\\complete;560812;EMPTY;560752;2010-12-07 20:54:38;0.21666666666700002;12;1;20;14.0;3848078.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560812;EMPTY;560752;2010-12-07 20:54:25;0.05;12;1;20;27.0;3848065.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_500\\complete;560812;42;560752;2010-12-07 20:54:22;0.21666666666700002;12;1;20;30.0;3848062.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560812;EMPTY;560752;2010-12-07 20:54:09;0.05;12;1;20;43.0;3848049.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560812;EMPTY;560752;2010-12-07 20:54:06;0.0;12;1;20;46.0;3848046.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480\\complete;560812;False;560752;2010-12-07 20:54:06;0.06666666666669999;12;1;20;46.0;3848046.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_470\\complete;560812;False;560752;2010-12-07 20:54:02;0.06666666666669999;12;1;20;50.0;3848042.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430\\complete;560812;False;560752;2010-12-07 20:53:58;0.08333333333330001;12;1;20;54.0;3848038.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380\\complete;560812;False;560752;2010-12-07 20:53:53;0.06666666666669999;12;1;20;59.0;3848033.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375\\complete;560812;EMPTY;560752;2010-12-07 20:53:49;0.0;12;1;20;63.0;3848029.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_370\\complete;560812;EMPTY;560752;2010-12-07 20:53:49;0.05;12;1;20;63.0;3848029.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010\\complete;560812;False;560752;2010-12-07 20:53:46;0.06666666666669999;12;1;20;66.0;3848026.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_260\\complete;560812;EMPTY;560752;2010-12-07 20:53:42;0.0166666666667;12;1;20;70.0;3848022.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250\\complete;560812;EMPTY;560752;2010-12-07 20:53:41;0.06666666666669999;12;1;20;71.0;3848021.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;06_VD_010\\complete;560812;False;560752;2010-12-07 20:53:37;0.06666666666669999;12;1;20;75.0;3848017.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;05_EIND_010\\complete;560812;False;560752;2010-12-07 20:53:33;0.06666666666669999;12;1;20;79.0;3848013.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_050\\complete;560812;True;560752;2010-12-07 20:53:29;0.06666666666669999;12;1;20;83.0;3848009.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_270\\complete;560812;False;560752;2010-12-07 20:53:25;0.2;12;1;20;87.0;3848005.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_205\\complete;560812;EMPTY;560752;2010-12-07 20:53:13;0.0;12;1;20;99.0;3847993.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200\\complete;560812;True;560752;2010-12-07 20:53:13;0.33333333333299997;12;1;20;99.0;3847993.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_190_1\\complete;560812;EMPTY;560752;2010-12-07 20:52:53;0.0333333333333;12;1;20;119.0;3847973.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180\\complete;560812;True;560752;2010-12-07 20:52:51;0.05;12;1;20;121.0;3847971.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_130\\complete;560812;False;560752;2010-12-07 20:52:48;0.08333333333330001;12;1;20;124.0;3847968.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_120\\complete;560812;EMPTY;560752;2010-12-07 20:52:43;0.0166666666667;12;1;20;129.0;3847963.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110\\complete;560812;EMPTY;560752;2010-12-07 20:52:42;29512.7;12;1;20;130.0;3847962.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_530\\complete;560812;EMPTY;560752;2010-11-17 09:00:00;12960.0;11;2;9;1770892.0;2077200.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_190_2\\complete;560812;EMPTY;560752;2010-11-08 09:00:00;0.0;11;0;9;2548492.0;1299600.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560812;EMPTY;560752;2010-11-08 09:00:00;0.0;11;0;9;2548492.0;1299600.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_3\\complete;560812;EMPTY;560752;2010-11-08 09:00:00;5760.0;11;0;9;2548492.0;1299600.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_100\\complete;560812;EMPTY;560752;2010-11-04 09:00:00;12496.9;11;3;9;2894092.0;954000.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_100\\complete;560812;EMPTY;560752;2010-10-26 16:43:06;523.1;10;1;16;3643906.0;204186.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560812;EMPTY;560752;2010-10-26 08:00:00;725.65;10;1;8;3675292.0;172800.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560812;EMPTY;560752;2010-10-25 19:54:21;0.9666666666670001;10;0;19;3718831.0;129261.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_060\\complete;560812;True;560752;2010-10-25 19:53:23;0.06666666666669999;10;0;19;3718889.0;129203.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_040\\complete;560812;False;560752;2010-10-25 19:53:19;0.06666666666669999;10;0;19;3718893.0;129199.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020\\complete;560812;True;560752;2010-10-25 19:53:15;0.06666666666669999;10;0;19;3718897.0;129195.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015\\complete;560812;EMPTY;560752;2010-10-25 19:53:11;2153.18333333;10;0;19;3718901.0;129191.0
560812;0.0;4271177;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2010-10-24 08:00:00;0.0;10;6;8;3848092.0;0.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;1550894;EMPTY;1550894;2011-01-28 00:59:26;0.0;1;4;0;0.0;8182766.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_790\\complete;1550894;EMPTY;1550894;2011-01-28 00:59:26;0.133333333333;1;4;0;0.0;8182766.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;1550894;False;1550894;2011-01-28 00:59:18;4694.41666667;1;4;0;8.0;8182758.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;1550894;EMPTY;560781;2011-01-24 18:44:53;0.25;1;0;18;281673.0;7901093.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;1550894;EMPTY;560781;2011-01-24 18:44:38;0.05;1;0;18;281688.0;7901078.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;1550894;42;560781;2011-01-24 18:44:35;56744.583333300005;1;0;18;281691.0;7901075.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;1550894;EMPTY;560781;2010-12-16 09:00:00;13868.15;12;3;9;3686366.0;4496400.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;1550894;EMPTY;560781;2010-12-06 17:51:51;6291.85;12;0;17;4518455.0;3664311.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;1550894;EMPTY;560781;2010-12-02 09:00:00;0.0;12;3;9;4895966.0;3286800.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;1550894;EMPTY;560781;2010-12-02 09:00:00;7973.63333333;12;3;9;4895966.0;3286800.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;1550894;EMPTY;560752;2010-11-26 20:06:22;0.0;11;4;20;5374384.0;2808382.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;1550894;False;560752;2010-11-26 20:06:22;0.416666666667;11;4;20;5374384.0;2808382.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;1550894;False;560752;2010-11-26 20:05:57;0.06666666666669999;11;4;20;5374409.0;2808357.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;1550894;False;560752;2010-11-26 20:05:53;1.43333333333;11;4;20;5374413.0;2808353.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;1550894;False;560752;2010-11-26 20:04:27;0.08333333333330001;11;4;20;5374499.0;2808267.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;1550894;EMPTY;560752;2010-11-26 20:04:22;0.0;11;4;20;5374504.0;2808262.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;1550894;EMPTY;560752;2010-11-26 20:04:22;0.05;11;4;20;5374504.0;2808262.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;1550894;False;560752;2010-11-26 20:04:19;0.133333333333;11;4;20;5374507.0;2808259.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;1550894;EMPTY;560752;2010-11-26 20:04:11;0.0333333333333;11;4;20;5374515.0;2808251.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;1550894;EMPTY;560752;2010-11-26 20:04:09;0.1;11;4;20;5374517.0;2808249.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270\\complete;1550894;False;560752;2010-11-26 20:04:03;0.1;11;4;20;5374523.0;2808243.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205\\complete;1550894;EMPTY;560752;2010-11-26 20:03:57;0.0;11;4;20;5374529.0;2808237.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;1550894;True;560752;2010-11-26 20:03:57;0.1;11;4;20;5374529.0;2808237.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;1550894;False;560752;2010-11-26 20:03:51;0.116666666667;11;4;20;5374535.0;2808231.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;1550894;True;560752;2010-11-26 20:03:44;0.46666666666699996;11;4;20;5374542.0;2808224.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1\\complete;1550894;EMPTY;560752;2010-11-26 20:03:16;0.133333333333;11;4;20;5374570.0;2808196.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;1550894;True;560752;2010-11-26 20:03:08;0.116666666667;11;4;20;5374578.0;2808188.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;1550894;False;560752;2010-11-26 20:03:01;0.116666666667;11;4;20;5374585.0;2808181.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;1550894;EMPTY;560752;2010-11-26 20:02:54;0.06666666666669999;11;4;20;5374592.0;2808174.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;1550894;EMPTY;560752;2010-11-26 20:02:50;0.5;11;4;20;5374596.0;2808170.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;1550894;EMPTY;560752;2010-11-26 20:02:20;1.3;11;4;20;5374626.0;2808140.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;1550894;False;560752;2010-11-26 20:01:02;0.3;11;4;20;5374704.0;2808062.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;1550894;EMPTY;560752;2010-11-26 20:00:44;0.0333333333333;11;4;20;5374722.0;2808044.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;1550894;True;560752;2010-11-26 20:00:42;0.05;11;4;20;5374724.0;2808042.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;1550894;False;560752;2010-11-26 20:00:39;0.15;11;4;20;5374727.0;2808039.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;1550894;EMPTY;560752;2010-11-26 20:00:30;0.0333333333333;11;4;20;5374736.0;2808030.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;1550894;False;560752;2010-11-26 20:00:28;0.05;11;4;20;5374738.0;2808028.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;1550894;EMPTY;560752;2010-11-26 20:00:25;22260.4166667;11;4;20;5374741.0;2808025.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;1550894;EMPTY;560752;2010-11-11 09:00:00;20220.0;11;3;9;6710366.0;1472400.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;1550894;EMPTY;560752;2010-10-28 08:00:00;0.0;10;3;8;7923566.0;259200.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2\\complete;1550894;EMPTY;560752;2010-10-28 08:00:00;0.0;10;3;8;7923566.0;259200.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;1550894;EMPTY;560752;2010-10-28 08:00:00;4320.0;10;3;8;7923566.0;259200.0
1550894;2896.9695;4280743;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;1550894;EMPTY;560752;2010-10-25 08:00:00;0.0;10;0;8;8182766.0;0.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530\\complete;560849;EMPTY;560821;2010-12-23 09:00:00;13407.8333333;12;3;9;0.0;5014800.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520\\complete;560849;EMPTY;560821;2010-12-14 01:32:10;992.166666667;12;1;1;804470.0;4210330.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2\\complete;560849;EMPTY;560821;2010-12-13 09:00:00;9175.63333333;12;0;9;864000.0;4150800.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1\\complete;560849;EMPTY;560821;2010-12-07 00:04:22;0.733333333333;12;1;0;1414538.0;3600262.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500\\complete;560849;28;560821;2010-12-07 00:03:38;0.283333333333;12;1;0;1414582.0;3600218.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2\\complete;560849;EMPTY;560821;2010-12-07 00:03:21;0.15;12;1;0;1414599.0;3600201.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1\\complete;560849;EMPTY;560821;2010-12-07 00:03:12;0.0;12;1;0;1414608.0;3600192.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010\\complete;560849;False;560821;2010-12-07 00:03:12;4.06666666667;12;1;0;1414608.0;3600192.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480\\complete;560849;False;560821;2010-12-06 23:59:08;0.08333333333330001;12;0;23;1414852.0;3599948.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470\\complete;560849;False;560821;2010-12-06 23:59:03;0.1;12;0;23;1414857.0;3599943.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430\\complete;560849;False;560821;2010-12-06 23:58:57;0.133333333333;12;0;23;1414863.0;3599937.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380\\complete;560849;False;560821;2010-12-06 23:58:49;0.1;12;0;23;1414871.0;3599929.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370\\complete;560849;EMPTY;560821;2010-12-06 23:58:43;0.0;12;0;23;1414877.0;3599923.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375\\complete;560849;EMPTY;560821;2010-12-06 23:58:43;0.0333333333333;12;0;23;1414877.0;3599923.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;other;560849;EMPTY;560821;2010-12-06 23:58:41;0.08333333333330001;12;0;23;1414879.0;3599921.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;other;560849;False;560821;2010-12-06 23:58:36;0.316666666667;12;0;23;1414884.0;3599916.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010\\complete;560849;True;560821;2010-12-06 23:58:17;0.116666666667;12;0;23;1414903.0;3599897.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260\\complete;560849;EMPTY;560821;2010-12-06 23:58:10;0.0333333333333;12;0;23;1414910.0;3599890.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250\\complete;560849;EMPTY;560821;2010-12-06 23:58:08;0.933333333333;12;0;23;1414912.0;3599888.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270\\complete;560849;False;560821;2010-12-06 23:57:12;0.283333333333;12;0;23;1414968.0;3599832.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_205\\complete;560849;EMPTY;560821;2010-12-06 23:56:55;0.0;12;0;23;1414985.0;3599815.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560849;True;560821;2010-12-06 23:56:55;896.916666667;12;0;23;1414985.0;3599815.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3\\complete;560849;EMPTY;560821;2010-12-06 09:00:00;25170.8666667;12;0;9;1468800.0;3546000.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_1\\complete;560849;EMPTY;560849;2010-11-18 21:29:08;0.1;11;3;21;2979052.0;2035748.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180\\complete;560849;True;560849;2010-11-18 21:29:02;0.1;11;3;21;2979058.0;2035742.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120\\complete;560849;EMPTY;560849;2010-11-18 21:28:56;0.06666666666669999;11;3;21;2979064.0;2035736.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010\\complete;560849;False;560849;2010-11-18 21:28:52;0.06666666666669999;11;3;21;2979068.0;2035732.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050\\complete;560849;True;560849;2010-11-18 21:28:48;0.2;11;3;21;2979072.0;2035728.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130\\complete;560849;False;560849;2010-11-18 21:28:36;0.266666666667;11;3;21;2979084.0;2035716.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110\\complete;560849;EMPTY;560849;2010-11-18 21:28:20;20908.3333333;11;3;21;2979100.0;2035700.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560849;EMPTY;560752;2010-11-04 09:00:00;9608.38333333;11;3;9;4233600.0;781200.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560849;EMPTY;560752;2010-10-28 16:51:37;0.21666666666700002;10;3;16;4810103.0;204697.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1\\complete;560849;EMPTY;560752;2010-10-28 16:51:24;0.95;10;3;16;4810116.0;204684.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060\\complete;560849;True;560752;2010-10-28 16:50:27;0.05;10;3;16;4810173.0;204627.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040\\complete;560849;False;560752;2010-10-28 16:50:24;1.0666666666700002;10;3;16;4810176.0;204624.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1\\complete;560849;EMPTY;560752;2010-10-28 16:49:20;0.6;10;3;16;4810240.0;204560.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020\\complete;560849;False;560752;2010-10-28 16:48:44;0.06666666666669999;10;3;16;4810276.0;204524.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015\\complete;560849;EMPTY;560752;2010-10-28 16:48:40;528.666666667;10;3;16;4810280.0;204520.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190_2\\complete;560849;EMPTY;560821;2010-10-28 08:00:00;0.0;10;3;8;4842000.0;172800.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2\\complete;560849;EMPTY;560752;2010-10-28 08:00:00;0.0;10;3;8;4842000.0;172800.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2\\complete;560849;EMPTY;560752;2010-10-28 08:00:00;2880.0;10;3;8;4842000.0;172800.0
560849;126.45;4282897;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010\\complete;560752;EMPTY;560752;2010-10-26 08:00:00;0.0;10;1;8;5014800.0;0.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530\\complete;560852;EMPTY;560752;2011-01-20 09:00:00;9338.26666667;1;3;9;0.0;36979200.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520\\complete;560852;EMPTY;560752;2011-01-13 21:21:44;3113.18333333;1;3;21;560296.0;36418904.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1\\complete;560852;EMPTY;560752;2011-01-11 17:28:33;0.06666666666669999;1;1;17;747087.0;36232113.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500\\complete;560852;42;560752;2011-01-11 17:28:29;0.21666666666700002;1;1;17;747091.0;36232109.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2\\complete;560852;EMPTY;560752;2011-01-11 17:28:16;0.0333333333333;1;1;17;747104.0;36232096.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1\\complete;560852;EMPTY;560752;2011-01-11 17:28:14;0.0;1;1;17;747106.0;36232094.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480\\complete;560852;False;560752;2011-01-11 17:28:14;0.05;1;1;17;747106.0;36232094.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470\\complete;560852;False;560752;2011-01-11 17:28:11;0.08333333333330001;1;1;17;747109.0;36232091.0
560852;1438.3435;4284682;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430\\complete;560852;False;560752;2011-01-11 17:28:06;0.1;1;1;17;747114.0;36232086.0
