Case ID;Resource;customer;org.resource;product;responsible_section;seriousness;service_level;service_type;support_section;workgroup;Complete Timestamp;remtime;elapsed;Activity;open_cases
101;Value15;Value18;Value15;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-18 13:18:15;929692;1860;Asss;10
101;Value2;Value18;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-29 06:35:47;3440;928112;Tict;12
101;Value2;Value18;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-29 07:33:07;0;931552;Rslt;11
102;Value4;Value62;Value4;Value3;Value1;Value4;Value1;Value1;Value1;Value1;2012-01-30 08:09:29;82957;0;Asss;27
102;Value4;Value62;Value4;Value3;Value1;Value4;Value1;Value1;Value1;Value1;2012-01-30 08:09:57;82929;28;Tict;27
102;Value2;Value62;Value2;Value3;Value1;Value4;Value1;Value1;Value1;Value1;2012-01-31 07:12:06;0;82957;Rslt;25
104;Value8;Value35;Value8;Value3;Value1;Value2;Value3;Value2;Value1;Value4;2011-01-27 07:34:59;3565;0;Asss;35
104;Value17;Value35;Value17;Value3;Value1;Value2;Value3;Value2;Value1;Value4;2011-01-27 08:32:40;104;3461;Tict;34
104;Value17;Value35;Value17;Value3;Value1;Value2;Value3;Value2;Value1;Value4;2011-01-27 08:34:24;0;3565;Rslt;33
108;Value13;Value35;Value13;Value4;Value1;Value2;Value3;Value2;Value1;Value2;2011-01-12 10:28:16;1197863;0;Asss;54
108;Value12;Value35;Value12;Value4;Value1;Value2;Value3;Value2;Value1;Value2;2011-01-24 08:21:26;168673;1029190;Tict;33
108;Value12;Value35;Value12;Value4;Value1;Value2;Value3;Value2;Value1;Value2;2011-01-26 07:12:39;0;1197863;Rslt;33
109;Value14;Value66;Value14;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-24 14:35:31;3869906;0;Asss;11
109;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-27 08:11:48;3633729;236177;Tict;12
109;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-28 07:31:41;3549736;320170;Wait;10
109;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-11-08 08:33:36;21;3869885;Tict;20
109;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-11-08 08:33:57;0;3869906;Rslt;19
110;Value8;Value67;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2010-12-16 08:33:24;22766;0;Asss;25
110;Value6;Value67;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2010-12-16 08:40:25;22345;421;Tict;25
110;Value17;Value67;Value17;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2010-12-16 14:52:50;0;22766;Rslt;22
112;Value1;Value68;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-06 06:50:55;716017;0;Asss;39
112;Value13;Value68;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-07 13:03:47;607245;108772;Tict;32
112;Value13;Value68;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-14 13:44:32;0;716017;Rslt;31
113;Value12;Value9;Value12;Value3;Value1;Value3;Value4;Value1;Value1;Value1;2010-05-06 14:51:48;1635580;0;Inst;31
113;Value6;Value9;Value6;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-05-24 09:23:15;100093;1535487;Asss;19
113;Value12;Value9;Value12;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-05-25 12:48:24;1384;1634196;Tict;19
113;Value12;Value9;Value12;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-05-25 13:11:28;0;1635580;Rslt;18
116;Value8;Value71;Value8;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-04-08 12:02:03;307;0;Asss;20
116;Value8;Value71;Value8;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-04-08 12:02:38;272;35;Tict;20
116;Value8;Value71;Value8;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-04-08 12:07:10;0;307;Rslt;19
117;Value13;Value72;Value13;Value1;Value1;Value2;Value1;Value1;Value1;Value1;2012-07-19 09:59:25;99890;0;Asss;29
117;Value9;Value72;Value9;Value1;Value1;Value2;Value1;Value1;Value1;Value1;2012-07-20 07:49:34;21281;78609;Tict;36
117;Value9;Value72;Value9;Value1;Value1;Value2;Value1;Value1;Value1;Value1;2012-07-20 13:44:15;0;99890;Rslt;35
118;Value2;Value73;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-03-07 10:02:24;7917;0;Asss;25
118;Value2;Value73;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-03-07 10:02:41;7900;17;Tict;25
118;Value2;Value73;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-03-07 12:14:21;0;7917;Rslt;25
119;Value4;Value9;Value4;Value2;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-05 13:22:17;673187;0;Asss;38
119;Value6;Value9;Value6;Value2;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-05 13:58:56;670988;2199;Tict;38
119;Value6;Value9;Value6;Value2;Value1;Value2;Value2;Value2;Value1;Value2;2011-12-13 08:22:04;0;673187;Rslt;36
120;Value2;Value74;Value2;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-24 13:07:03;1209444;0;Asss;33
120;Value9;Value74;Value9;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-08 09:53:06;11481;1197963;Tict;41
120;Value9;Value74;Value9;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-08 11:31:30;5577;1203867;Wait;41
120;Value9;Value74;Value9;Value11;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-08 13:04:27;0;1209444;Rslt;38
121;Value13;Value75;Value13;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-02-09 12:28:58;3168;0;Asss;31
121;Value13;Value75;Value13;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-02-09 13:21:02;44;3124;Tict;28
121;Value13;Value75;Value13;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2011-02-09 13:21:46;0;3168;Rslt;27
122;Value8;Value66;Value8;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-14 14:23:08;73779;0;Asss;27
122;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-15 10:17:46;2101;71678;Tict;28
122;Value9;Value66;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-15 10:52:47;0;73779;Rslt;27
123;Value8;Value73;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-06 06:33:07;540767;0;Asss;16
123;Value8;Value73;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-06 06:33:39;540735;32;Tict;16
123;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-06 11:55:50;521404;19363;Wait;17
123;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-12 12:45:43;11;540756;Tict;23
123;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-05-12 12:45:54;0;540767;Rslt;22
124;Value1;Value7;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-07 14:31:32;54958;0;Asss;24
124;Value11;Value7;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-08 05:47:21;9;54949;Tict;24
124;Value11;Value7;Value11;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-06-08 05:47:30;0;54958;Rslt;23
125;Value6;Value76;Value6;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-08-19 08:48:49;2156450;0;Asss;20
125;Value6;Value76;Value6;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-08-19 08:49:49;2156390;60;Tict;20
125;Value6;Value76;Value6;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-08-19 09:07:15;2155344;1106;Wait;20
125;Value2;Value76;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-13 07:15:21;2058;2154392;Tict;17
125;Value2;Value76;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-13 07:49:39;0;2156450;Rslt;16
127;Value2;Value78;Value2;Value3;Value5;Value1;Value2;Value1;Value4;Value1;2010-03-12 08:28:49;518;0;Asss;23
127;Value2;Value78;Value2;Value3;Value5;Value1;Value2;Value1;Value4;Value1;2010-03-12 08:29:00;507;11;Tict;23
127;Value2;Value78;Value2;Value3;Value5;Value1;Value2;Value1;Value4;Value1;2010-03-12 08:37:27;0;518;Rslt;22
128;Value1;Value27;Value1;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-11-28 07:10:27;5792;0;Asss;42
128;Value1;Value27;Value1;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-11-28 08:46:59;0;5792;Rslt;40
128;Value1;Value27;Value1;Value1;Value1;Value4;Value2;Value1;Value1;Value1;2011-11-28 08:46:59;0;5792;Rslt;40
130;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-04-08 07:58:03;196;0;Inst;30
130;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-04-08 08:01:05;14;182;Asss;30
130;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-04-08 08:01:11;8;188;Tict;30
130;Value11;Value9;Value11;Value3;Value2;Value1;Value2;Value2;Value3;Value1;2010-04-08 08:01:19;0;196;Rslt;29
132;Value1;Value73;Value1;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-21 11:50:46;342767;0;Asss;34
132;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-21 12:30:02;340411;2356;Tict;35
132;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-21 13:32:08;336685;6082;Wait;35
132;Value9;Value73;Value9;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-06-25 11:03:33;0;342767;Rslt;32
133;Value8;Value79;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-26 10:24:58;183859;0;Asss;36
133;Value8;Value79;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-26 10:59:56;181761;2098;Asss;35
133;Value8;Value79;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-26 11:00:03;181754;2105;Tict;35
133;Value14;Value79;Value14;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-01-28 13:29:17;0;183859;Rslt;29
134;Value8;Value80;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-19 13:42:45;177;0;Asss;23
134;Value8;Value80;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-19 13:45:25;17;160;Tict;23
134;Value8;Value80;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-04-19 13:45:42;0;177;Rslt;22
136;Value4;Value16;Value4;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-06 13:48:56;145473;0;Asss;25
136;Value9;Value16;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-07 11:19:44;68025;77448;Tict;27
136;Value9;Value16;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-08 06:13:29;0;145473;Rslt;23
137;Value9;Value81;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-05 12:00:13;1207524;0;Asss;20
137;Value9;Value81;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-11 09:30:47;698090;509434;Tict;15
137;Value9;Value81;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-12 12:42:55;600162;607362;Wait;14
137;Value9;Value81;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-19 11:25:37;0;1207524;Rslt;17
138;Value13;Value82;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-03-02 08:13:46;1217;0;Asss;25
138;Value13;Value82;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-03-02 08:13:56;1207;10;Tict;25
138;Value13;Value82;Value13;Value2;Value1;Value4;Value2;Value1;Value1;Value1;2012-03-02 08:34:03;0;1217;Rslt;25
139;Value6;Value16;Value6;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-04-19 06:44:31;6094;0;Asss;32
139;Value2;Value16;Value2;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-04-19 08:15:20;645;5449;Tict;32
139;Value2;Value16;Value2;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-04-19 08:26:05;0;6094;Rslt;31
142;Value1;Value3;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-07 10:00:05;186500;0;Asss;28
142;Value13;Value3;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-08 12:53:36;89689;96811;Tict;28
142;Value13;Value3;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-03-09 13:48:25;0;186500;Rslt;21
146;Value2;Value86;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-10-05 13:55:27;852;0;Asss;15
146;Value2;Value86;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-10-05 14:09:10;29;823;Tict;14
146;Value2;Value86;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-10-05 14:09:39;0;852;Rslt;13
148;Value1;Value11;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-09 10:19:35;17718;0;Asss;35
148;Value1;Value11;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-09 15:14:26;27;17691;Tict;31
148;Value1;Value11;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-09 15:14:53;0;17718;Rslt;30
148;Value1;Value11;Value1;Value12;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-09 15:14:53;0;17718;Rslt;30
149;Value8;Value87;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-09 13:35:27;2957;0;Asss;28
149;Value8;Value87;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-09 14:16:21;503;2454;Tict;28
149;Value8;Value87;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-09 14:24:44;0;2957;Rslt;27
151;Value2;Value88;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-02-10 09:25:33;496;0;Asss;23
151;Value2;Value88;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-02-10 09:33:38;11;485;Tict;23
151;Value2;Value88;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-02-10 09:33:49;0;496;Rslt;22
152;Value1;Value51;Value1;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-18 11:08:58;590598;0;Asss;32
152;Value9;Value51;Value9;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-24 09:00:37;79899;510699;Tict;28
152;Value9;Value51;Value9;Value13;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-25 07:12:16;0;590598;Rslt;28
153;Value4;Value89;Value4;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-02 06:35:06;12383;0;Asss;29
153;Value10;Value89;Value10;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-02 10:00:33;56;12327;Tict;27
153;Value10;Value89;Value10;Value1;Value1;Value4;Value3;Value1;Value1;Value1;2012-07-02 10:01:29;0;12383;Rslt;26
155;Value9;Value22;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-12-14 15:19:51;3005738;0;Asss;22
155;Value14;Value22;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-12-17 09:45:21;2766608;239130;Tict;24
155;Value14;Value22;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-12-23 14:26:07;2231362;774376;Wait;29
155;Value14;Value22;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-01-18 10:15:13;16;3005722;Tict;44
155;Value14;Value22;Value14;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-01-18 10:15:29;0;3005738;Rslt;43
157;Value8;Value91;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-24 06:13:23;1134338;0;Asss;22
157;Value2;Value91;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-05-31 14:42:09;499012;635326;Tict;25
157;Value9;Value91;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-06 09:19:01;0;1134338;Rslt;19
158;Value7;Value9;Value7;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-09-20 14:57:01;57407;0;Asss;22
158;Value2;Value9;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-09-21 06:45:37;491;56916;Tict;22
158;Value2;Value9;Value2;Value3;Value1;Value1;Value3;Value1;Value1;Value1;2010-09-21 06:53:48;0;57407;Rslt;21
159;Value1;Value14;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-21 06:12:16;540494;0;Asss;36
159;Value13;Value14;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-21 06:46:44;538426;2068;Tict;36
159;Value13;Value14;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-09-27 12:20:30;0;540494;Rslt;40
160;Value8;Value92;Value8;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-02-25 09:55:02;9208;0;Asss;32
160;Value8;Value92;Value8;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-02-25 12:26:45;105;9103;Tict;32
160;Value8;Value92;Value8;Value3;Value1;Value4;Value2;Value2;Value1;Value2;2011-02-25 12:28:30;0;9208;Rslt;31
161;Value11;Value18;Value11;Value3;Value1;Value4;Value2;Value1;Value1;Value1;2010-08-10 06:16:09;259712;0;Asss;16
161;Value11;Value18;Value11;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-12 09:33:35;75066;184646;Tict;15
161;Value11;Value18;Value11;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-13 06:24:41;0;259712;Rslt;14
163;Value9;Value8;Value9;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-15 07:27:20;1048756;0;Asss;16
163;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-27 10:46:30;6;1048750;Tict;24
163;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-10-27 10:46:36;0;1048756;Rslt;23
164;Value2;Value94;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-09-28 11:44:01;4747;0;Asss;12
164;Value2;Value94;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-09-28 11:46:50;4578;169;Tict;12
164;Value2;Value94;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-09-28 13:03:08;0;4747;Rslt;10
165;Value2;Value49;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-01-13 15:36:23;26;0;Asss;44
165;Value2;Value49;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-01-13 15:36:49;0;26;Rslt;43
166;Value2;Value95;Value2;Value3;Value5;Value2;Value2;Value1;Value4;Value3;2010-02-11 07:48:50;1066066;0;Asss;24
166;Value2;Value95;Value2;Value3;Value5;Value2;Value2;Value1;Value4;Value3;2010-02-23 15:56:28;8;1066058;Tict;20
166;Value2;Value95;Value2;Value3;Value5;Value2;Value2;Value1;Value4;Value3;2010-02-23 15:56:36;0;1066066;Rslt;19
168;Value1;Value92;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-09 09:01:47;4782;0;Asss;33
168;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-09 10:20:28;61;4721;Tict;35
168;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-09 10:21:29;0;4782;Rslt;34
171;Value13;Value34;Value13;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-29 13:12:48;148917;0;Asss;14
171;Value15;Value34;Value15;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-30 08:49:49;78296;70621;Asss;16
171;Value15;Value34;Value15;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-30 09:06:35;77290;71627;Tict;16
171;Value13;Value34;Value13;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-31 06:34:45;0;148917;Rslt;20
172;Value9;Value65;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-16 15:02:20;929194;0;Asss;16
172;Value14;Value65;Value14;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-21 13:03:12;504342;424852;Tict;14
172;Value14;Value65;Value14;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-27 09:08:54;0;929194;Rslt;11
173;Value9;Value96;Value9;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-11-15 08:15:12;99962;0;Asss;20
173;Value9;Value96;Value9;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-11-15 08:15:27;99947;15;Asss;20
173;Value12;Value96;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-11-16 11:58:01;193;99769;Tict;19
173;Value12;Value96;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-11-16 12:01:14;0;99962;Rslt;18
174;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-24 09:22:28;1400304;0;Asss;29
174;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-03 14:48:18;513154;887150;Tict;26
174;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-04 15:24:35;424577;975727;Wait;27
174;Value4;Value97;Value4;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-09 13:20:52;0;1400304;Rslt;26
175;Value2;Value13;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-10-05 06:46:59;799;0;Asss;12
175;Value2;Value13;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-10-05 06:59:41;37;762;Tict;12
175;Value2;Value13;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-10-05 07:00:18;0;799;Rslt;11
176;Value1;Value16;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-17 09:44:26;95228;0;Asss;26
176;Value1;Value16;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-17 09:44:48;95206;22;Tict;26
176;Value2;Value16;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-18 12:11:34;0;95228;Rslt;30
177;Value1;Value88;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-18 07:12:04;5399;0;Asss;36
177;Value1;Value88;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-18 07:21:52;4811;588;Tict;36
177;Value1;Value88;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-18 08:42:03;0;5399;Rslt;35
178;Value1;Value81;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-22 13:49:43;586026;0;Asss;32
178;Value1;Value81;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-22 13:49:52;586017;9;Tict;32
178;Value1;Value81;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-02-29 08:36:49;0;586026;Rslt;28
179;Value1;Value43;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-11 12:30:07;84452;0;Asss;24
179;Value13;Value43;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-12 08:29:39;12480;71972;Tict;31
179;Value13;Value43;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-12 11:57:39;0;84452;Rslt;27
180;Value1;Value53;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-06 09:23:22;14888;0;Asss;35
180;Value1;Value53;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-06 13:07:44;1426;13462;Tict;35
180;Value1;Value53;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-10-06 13:31:30;0;14888;Rslt;34
181;Value1;Value67;Value1;Value3;Value1;Value1;Value2;Value2;Value1;Value2;2011-09-29 08:51:55;98544;0;Asss;38
181;Value12;Value67;Value12;Value3;Value1;Value1;Value2;Value2;Value1;Value2;2011-09-30 12:14:19;0;98544;Rslt;31
182;Value6;Value68;Value6;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-20 07:31:32;354505;0;Asss;24
182;Value2;Value68;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-24 09:55:17;280;354225;Tict;19
182;Value2;Value68;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-24 09:59:57;0;354505;Rslt;18
183;Value15;Value98;Value15;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-05-19 14:08:49;403760;0;Inst;25
183;Value15;Value98;Value15;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-05-20 06:53:47;343462;60298;Asss;24
183;Value15;Value98;Value15;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-05-24 06:15:57;132;403628;Tict;21
