Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_460\\complete;560719;EMPTY;560749;2010-11-05 09:00:00;0.0;11;4;9;31536000.0;1904400.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;other;560719;EMPTY;560749;2010-11-05 09:00:00;0.0;11;4;9;31536000.0;1904400.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;560719;EMPTY;560749;2010-11-05 09:00:00;0.0;11;4;9;31536000.0;1904400.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_450\\complete;560719;other;560749;2010-11-05 09:00:00;12046.133333299998;11;4;9;31536000.0;1904400.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560719;False;560749;2010-10-28 00:13:52;0.15;10;3;0;32258768.0;1181632.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_120\\complete;560719;EMPTY;560749;2010-10-28 00:13:43;0.383333333333;10;3;0;32258777.0;1181623.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;05_EIND_010\\complete;560719;False;560749;2010-10-28 00:13:20;0.25;10;3;0;32258800.0;1181600.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_050\\complete;560719;True;560749;2010-10-28 00:13:05;0.35;10;3;0;32258815.0;1181585.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_130\\complete;560719;False;560749;2010-10-28 00:12:44;4.28333333333;10;3;0;32258836.0;1181564.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_110\\complete;560719;EMPTY;560749;2010-10-28 00:08:27;0.35;10;3;0;32259093.0;1181307.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560719;EMPTY;560749;2010-10-28 00:08:06;0.85;10;3;0;32259114.0;1181286.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;06_VD_010\\complete;560719;False;560749;2010-10-28 00:07:15;0.266666666667;10;3;0;32259165.0;1181235.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560719;EMPTY;560749;2010-10-28 00:06:59;0.166666666667;10;3;0;32259181.0;1181219.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_030\\complete;560719;False;560749;2010-10-28 00:06:49;0.06666666666669999;10;3;0;32259191.0;1181209.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_020\\complete;560719;Regulier;560749;2010-10-28 00:06:45;0.08333333333330001;10;3;0;32259195.0;1181205.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;04_BPT_010\\complete;560719;False;560749;2010-10-28 00:06:40;0.25;10;3;0;32259200.0;1181200.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_060\\complete;560719;False;560749;2010-10-28 00:06:25;0.116666666667;10;3;0;32259215.0;1181185.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_040\\complete;560719;False;560749;2010-10-28 00:06:18;0.366666666667;10;3;0;32259222.0;1181178.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560719;EMPTY;560749;2010-10-28 00:05:56;0.05;10;3;0;32259244.0;1181156.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560719;False;560749;2010-10-28 00:05:53;0.133333333333;10;3;0;32259247.0;1181153.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560719;EMPTY;560749;2010-10-28 00:05:45;965.75;10;3;0;32259255.0;1181145.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560719;EMPTY;560749;2010-10-27 08:00:00;12960.0;10;2;8;32317200.0;1123200.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560719;EMPTY;560749;2010-10-18 08:00:00;0.0;10;0;8;33094800.0;345600.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560719;EMPTY;560749;2010-10-18 08:00:00;5760.0;10;0;8;33094800.0;345600.0
560719;0.0;3025465;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560719;EMPTY;560749;2010-10-14 08:00:00;0.0;10;3;8;33440400.0;0.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;2013365;EMPTY;560741;2010-12-21 23:50:24;29107.1166667;12;1;23;0.0;5932224.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;2013365;42;560741;2010-12-01 18:43:17;0.4;12;2;18;1746427.0;4185797.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2013365;EMPTY;560741;2010-12-01 18:42:53;0.283333333333;12;2;18;1746451.0;4185773.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560696;EMPTY;560741;2010-12-01 18:42:36;0.133333333333;12;2;18;1746468.0;4185756.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;560696;True;560741;2010-12-01 18:42:28;582.4666666669999;12;2;18;1746476.0;4185748.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;2013365;EMPTY;560741;2010-12-01 09:00:00;0.0;12;2;9;1781424.0;4150800.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560696;EMPTY;560741;2010-12-01 09:00:00;2273.1;12;2;9;1781424.0;4150800.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;560696;False;2013365;2010-11-29 19:06:54;8.23333333333;11;0;19;1917810.0;4014414.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2013365;False;2013365;2010-11-29 18:58:40;0.116666666667;11;0;18;1918304.0;4013920.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;2013365;False;2013365;2010-11-29 18:58:33;0.06666666666669999;11;0;18;1918311.0;4013913.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2013365;False;2013365;2010-11-29 18:58:29;0.116666666667;11;0;18;1918315.0;4013909.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2013365;False;2013365;2010-11-29 18:58:22;0.06666666666669999;11;0;18;1918322.0;4013902.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2013365;EMPTY;2013365;2010-11-29 18:58:18;0.0;11;0;18;1918326.0;4013898.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560696;EMPTY;2013365;2010-11-29 18:58:18;0.05;11;0;18;1918326.0;4013898.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2013365;False;2013365;2010-11-29 18:58:15;0.08333333333330001;11;0;18;1918329.0;4013895.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;2013365;EMPTY;2013365;2010-11-29 18:58:10;0.06666666666669999;11;0;18;1918334.0;4013890.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;2013365;EMPTY;2013365;2010-11-29 18:58:06;57.0333333333;11;0;18;1918338.0;4013886.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_270\\complete;2013365;False;2013365;2010-11-29 18:01:04;0.06666666666669999;11;0;18;1921760.0;4010464.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_205\\complete;560696;EMPTY;2013365;2010-11-29 18:01:00;0.0;11;0;18;1921764.0;4010460.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2013365;True;2013365;2010-11-29 18:01:00;0.2;11;0;18;1921764.0;4010460.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1\\complete;2013365;EMPTY;2013365;2010-11-29 18:00:48;0.1;11;0;18;1921776.0;4010448.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;2013365;True;2013365;2010-11-29 18:00:42;0.283333333333;11;0;18;1921782.0;4010442.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;2013365;EMPTY;2013365;2010-11-29 18:00:25;0.7;11;0;18;1921799.0;4010425.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560696;False;2013365;2010-11-29 17:59:43;539.7166666669999;11;0;17;1921841.0;4010383.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;2013365;EMPTY;2013365;2010-11-29 09:00:00;0.0;11;0;9;1954224.0;3978000.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2\\complete;2013365;EMPTY;2013365;2010-11-29 09:00:00;23840.85;11;0;9;1954224.0;3978000.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;560696;False;2013365;2010-11-12 19:39:09;2783.78333333;11;4;19;3384675.0;2547549.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;560696;EMPTY;other;2010-11-10 21:15:22;0.483333333333;11;2;21;3551702.0;2380522.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560696;EMPTY;other;2010-11-10 21:14:53;3046.41666667;11;2;21;3551731.0;2380493.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560696;EMPTY;560696;2010-11-08 18:28:28;1.78333333333;11;0;18;3734516.0;2197708.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;560696;True;560696;2010-11-08 18:26:41;0.25;11;0;18;3734623.0;2197601.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;560696;False;560696;2010-11-08 18:26:26;1.05;11;0;18;3734638.0;2197586.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560696;EMPTY;560696;2010-11-08 18:25:23;0.133333333333;11;0;18;3734701.0;2197523.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560696;False;560696;2010-11-08 18:25:15;0.3;11;0;18;3734709.0;2197515.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560696;EMPTY;560696;2010-11-08 18:24:57;564.95;11;0;18;3734727.0;2197497.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560696;EMPTY;560696;2010-11-08 09:00:00;28860.0;11;0;9;3768624.0;2163600.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560696;EMPTY;560696;2010-10-19 08:00:00;7200.0;10;1;8;5500224.0;432000.0
560696;939.102;3032460;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560696;EMPTY;560696;2010-10-14 08:00:00;0.0;10;3;8;5932224.0;0.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;2013365;EMPTY;560741;2010-12-23 00:04:05;0.25;12;3;0;0.0;6019445.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;2013365;EMPTY;560741;2010-12-23 00:03:50;16.9833333333;12;3;0;15.0;6019430.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;2013365;42;560741;2010-12-22 23:46:51;0.3;12;2;23;1034.0;6018411.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2013365;EMPTY;560741;2010-12-22 23:46:33;0.35;12;2;23;1052.0;6018393.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560696;EMPTY;560741;2010-12-22 23:46:12;0.0;12;2;23;1073.0;6018372.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2013365;False;560741;2010-12-22 23:46:12;0.06666666666669999;12;2;23;1073.0;6018372.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;2013365;False;560741;2010-12-22 23:46:08;0.45;12;2;23;1077.0;6018368.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2013365;False;560741;2010-12-22 23:45:41;0.08333333333330001;12;2;23;1104.0;6018341.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2013365;False;560741;2010-12-22 23:45:36;0.1;12;2;23;1109.0;6018336.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2013365;EMPTY;560741;2010-12-22 23:45:30;0.06666666666669999;12;2;23;1115.0;6018330.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2013365;False;560741;2010-12-22 23:45:26;0.15;12;2;23;1119.0;6018326.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270\\complete;2013365;False;560741;2010-12-22 23:45:17;0.25;12;2;23;1128.0;6018317.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;560696;EMPTY;560741;2010-12-22 23:45:02;0.0;12;2;23;1143.0;6018302.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;2013365;EMPTY;560741;2010-12-22 23:45:02;0.25;12;2;23;1143.0;6018302.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;2013365;EMPTY;560741;2010-12-22 23:44:47;0.05;12;2;23;1158.0;6018287.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205\\complete;560696;EMPTY;560741;2010-12-22 23:44:44;0.0;12;2;23;1161.0;6018284.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2013365;True;560741;2010-12-22 23:44:44;0.1;12;2;23;1161.0;6018284.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_170\\complete;2013365;False;560741;2010-12-22 23:44:38;0.283333333333;12;2;23;1167.0;6018278.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;2013365;False;560741;2010-12-22 23:44:21;0.166666666667;12;2;23;1184.0;6018261.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;2013365;EMPTY;560741;2010-12-22 23:44:11;0.433333333333;12;2;23;1194.0;6018251.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;EMPTY;560741;2010-12-22 23:43:45;0.266666666667;12;2;23;1220.0;6018225.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;2013365;EMPTY;560741;2010-12-22 23:43:29;0.233333333333;12;2;23;1236.0;6018209.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560696;False;560741;2010-12-22 23:43:15;883.25;12;2;23;1250.0;6018195.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;2013365;EMPTY;560741;2010-12-22 09:00:00;0.0;12;2;9;54245.0;5965200.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;2013365;EMPTY;560741;2010-12-22 09:00:00;692.333333333;12;2;9;54245.0;5965200.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;False;560454;2010-12-21 21:27:40;0.15;12;1;21;95785.0;5923660.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_060\\complete;2013365;EMPTY;560454;2010-12-21 21:27:31;0.0333333333333;12;1;21;95794.0;5923651.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;28;560454;2010-12-21 21:27:29;1.53333333333;12;1;21;95796.0;5923649.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030\\complete;560696;True;560454;2010-12-21 21:25:57;0.25;12;1;21;95888.0;5923557.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;EMPTY;560454;2010-12-21 21:25:42;0.33333333333299997;12;1;21;95903.0;5923542.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;28;560454;2010-12-21 21:25:22;0.21666666666700002;12;1;21;95923.0;5923522.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;560696;EMPTY;560454;2010-12-21 21:25:09;0.0;12;1;21;95936.0;5923509.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;560696;True;560454;2010-12-21 21:25:09;745.15;12;1;21;95936.0;5923509.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_070\\complete;2013365;EMPTY;560454;2010-12-21 09:00:00;1440.0;12;1;9;140645.0;5878800.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040\\complete;2013365;other;560454;2010-12-20 09:00:00;49752.4833333;12;0;9;227045.0;5792400.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560696;EMPTY;2013365;2010-11-15 19:47:31;0.05;11;0;19;3212194.0;2807251.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010\\complete;560696;28;2013365;2010-11-15 19:47:28;0.116666666667;11;0;19;3212197.0;2807248.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560696;False;2013365;2010-11-15 19:47:21;0.1;11;0;19;3212204.0;2807241.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_170\\complete;560696;False;2013365;2010-11-15 19:47:15;0.06666666666669999;11;0;19;3212210.0;2807235.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;560696;False;2013365;2010-11-15 19:47:11;0.08333333333330001;11;0;19;3212214.0;2807231.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;560696;EMPTY;2013365;2010-11-15 19:47:06;0.0166666666667;11;0;19;3212219.0;2807226.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;560696;EMPTY;2013365;2010-11-15 19:47:05;0.45;11;0;19;3212220.0;2807225.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560696;EMPTY;2013365;2010-11-15 19:46:38;5.26666666667;11;0;19;3212247.0;2807198.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560696;EMPTY;2013365;2010-11-15 19:41:22;0.08333333333330001;11;0;19;3212563.0;2806882.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_030\\complete;560696;False;2013365;2010-11-15 19:41:17;0.06666666666669999;11;0;19;3212568.0;2806877.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_020\\complete;560696;Regulier;2013365;2010-11-15 19:41:13;0.06666666666669999;11;0;19;3212572.0;2806873.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_010\\complete;560696;False;2013365;2010-11-15 19:41:09;0.06666666666669999;11;0;19;3212576.0;2806869.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;560696;False;2013365;2010-11-15 19:41:05;0.05;11;0;19;3212580.0;2806865.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_055\\complete;560696;False;2013365;2010-11-15 19:41:02;0.06666666666669999;11;0;19;3212583.0;2806862.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;560696;True;2013365;2010-11-15 19:40:58;0.116666666667;11;0;19;3212587.0;2806858.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;560696;False;2013365;2010-11-15 19:40:51;640.85;11;0;19;3212594.0;2806851.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;2013365;EMPTY;560454;2010-11-15 09:00:00;0.0;11;0;9;3251045.0;2768400.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560696;EMPTY;2013365;2010-11-15 09:00:00;37989.7;11;0;9;3251045.0;2768400.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560696;EMPTY;560741;2010-10-19 23:50:18;5.75;10;1;23;5530427.0;489018.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560696;False;560741;2010-10-19 23:44:33;0.05;10;1;23;5530772.0;488673.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560696;EMPTY;560741;2010-10-19 23:44:30;944.5;10;1;23;5530775.0;488670.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560696;EMPTY;2013365;2010-10-19 08:00:00;0.0;10;1;8;5587445.0;432000.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560696;EMPTY;560741;2010-10-19 08:00:00;7200.0;10;1;8;5587445.0;432000.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560696;EMPTY;2013365;2010-10-14 08:00:00;0.0;10;3;8;6019445.0;0.0
560696;246.99900000000002;3033681;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560741;other;560741;2010-10-14 08:00:00;0.0;10;3;8;6019445.0;0.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560696;42;560673;2010-11-26 20:35:51;2135.85;11;4;20;0.0;3760551.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;560696;EMPTY;560673;2010-11-25 09:00:00;3497.65;11;3;9;128151.0;3632400.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560696;EMPTY;560454;2010-11-22 22:42:21;0.116666666667;11;0;22;338010.0;3422541.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560696;EMPTY;560454;2010-11-22 22:42:14;0.0;11;0;22;338017.0;3422534.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560696;False;560454;2010-11-22 22:42:14;0.06666666666669999;11;0;22;338017.0;3422534.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;560696;False;560454;2010-11-22 22:42:10;0.116666666667;11;0;22;338021.0;3422530.0
560696;303.48;3034472;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560696;False;560454;2010-11-22 22:42:03;0.15;11;0;22;338028.0;3422523.0
